region,date,mean,median,lower_90,upper_90,lower_50,upper_50
IA,2020-04-22,1.0900791967976435,1.0755640518805385,0.9567097729688319,1.2515516916865046,0.9567097729688319,1.2515516916865046
IA,2020-04-23,1.0657212235432751,1.0564984607717187,0.9171261991781516,1.2009549540471618,0.9171261991781516,1.2009549540471618
IA,2020-04-24,1.0359078643574258,1.0311229235491441,0.8971560305063918,1.167012304323495,0.8971560305063918,1.167012304323495
IA,2020-04-25,1.017496100912649,1.0168148235508654,0.8890189960232828,1.1600689388246486,0.8890189960232828,1.1600689388246486
IA,2020-04-26,0.9999678831449038,1.0037179135732772,0.8440316746848231,1.122866218523281,0.8440316746848231,1.122866218523281
IA,2020-04-27,0.983937898573172,0.992302333672821,0.862488782381275,1.140161230675928,0.862488782381275,1.140161230675928
IA,2020-04-28,0.9710225350039197,0.9791342660933549,0.816532162622354,1.1044180583913388,0.816532162622354,1.1044180583913388
IA,2020-04-29,0.9564034670796007,0.964564867710002,0.8075241923276769,1.0916421673046108,0.8075241923276769,1.0916421673046108
IA,2020-04-30,0.9438965114658235,0.9543063210913887,0.7910002870610604,1.084694310591016,0.7910002870610604,1.084694310591016
IA,2020-05-01,0.9347263473852022,0.9474281294711664,0.7684799656179485,1.0704761298136942,0.7684799656179485,1.0704761298136942
IA,2020-05-02,0.9329697900340747,0.9468251286502107,0.7868963265069936,1.0818711715332079,0.7868963265069936,1.0818711715332079
IA,2020-05-03,0.9349058671489692,0.948961133121186,0.7703369108801812,1.0682905625700068,0.7703369108801812,1.0682905625700068
IA,2020-05-04,0.9413582632118982,0.9514781801617977,0.7709808624810233,1.062796645259465,0.7709808624810233,1.062796645259465
IA,2020-05-05,0.9443549422006767,0.9581768053919308,0.7905574803069093,1.0836415465966258,0.7905574803069093,1.0836415465966258
IA,2020-05-06,0.9520457036100493,0.9610695644370901,0.7927967981316341,1.089337419918189,0.7927967981316341,1.089337419918189
IA,2020-05-07,0.9567064516537825,0.9656800743921485,0.794732312826386,1.0998000582893246,0.794732312826386,1.0998000582893246
IA,2020-05-08,0.9661193931568675,0.9710570988877494,0.8222170579335035,1.1056498058011877,0.8222170579335035,1.1056498058011877
IA,2020-05-09,0.973960798029373,0.9773834430772856,0.8364081903943197,1.114035294985726,0.8364081903943197,1.114035294985726
IA,2020-05-10,0.9763453144967871,0.9773416389997605,0.8119677827140555,1.116746224871831,0.8119677827140555,1.116746224871831
IA,2020-05-11,0.9776734404252335,0.9807531980626736,0.8058340181669553,1.1112868229291455,0.8058340181669553,1.1112868229291455
IA,2020-05-12,0.9773760133431295,0.9818481687950193,0.8282363608629468,1.1301163583604643,0.8282363608629468,1.1301163583604643
IA,2020-05-13,0.9810074460085766,0.9844838574859384,0.8015719652041481,1.1249466028013442,0.8015719652041481,1.1249466028013442
IA,2020-05-14,0.9834842688073151,0.9871198802049748,0.8348631364641922,1.1485072251985675,0.8348631364641922,1.1485072251985675
IA,2020-05-15,0.9873534184690436,0.9865094435225963,0.843078372347459,1.1611087604584256,0.843078372347459,1.1611087604584256
IA,2020-05-16,0.9911989390604556,0.988843791834165,0.8358903519076479,1.17188481458717,0.8358903519076479,1.17188481458717
IA,2020-05-17,0.9915346799069638,0.991272799404525,0.8285642055834271,1.1893030355204541,0.8285642055834271,1.1893030355204541
IA,2020-05-18,0.989484778578807,0.9887754686227057,0.8076618052026145,1.170360179653902,0.8076618052026145,1.170360179653902
IA,2020-05-19,0.9854655407010291,0.9863025351342837,0.7832647119571344,1.1876414618425564,0.7832647119571344,1.1876414618425564
IA,2020-05-20,0.983731532055325,0.9836363544760449,0.7775918161366489,1.2357737898002523,0.7775918161366489,1.2357737898002523
IA,2020-05-21,0.98095306015899,0.9834829727926568,0.742826234281152,1.2093427714052964,0.742826234281152,1.2093427714052964
IA,2020-05-22,0.9804334734046756,0.9791918939337304,0.714267135739205,1.1974012411365154,0.714267135739205,1.1974012411365154
IA,2020-05-23,0.980951939758138,0.9797903454662591,0.7493015077254128,1.288668290437362,0.7493015077254128,1.288668290437362
IA,2020-05-24,0.9767725717616285,0.982641871583428,0.72408642002143,1.2789670943419071,0.72408642002143,1.2789670943419071
